district,subdistrict,count,mean,std,min,50%,80%,90%,max
静安,永和,274.0,87.83210546178199,18.467937346804764,49.45054945054945,85.20526723470178,102.11184170662172,113.36736702818888,150.68027210884355
静安,江宁路,679.0,157.11286832387435,44.759076117690874,57.87950539331755,148.29461196243204,184.13450978642004,205.91858734151228,484.8484848484849
静安,苏河湾,284.0,146.01959244339486,44.39599308761885,70.14098337658695,133.22934681000234,172.4110267726601,229.10983289156542,314.0387900713496
静安,西藏北路,552.0,132.8512271260392,40.272279875321544,70.89163237311386,124.2534668792957,152.39898070622496,174.42874059573344,343.75
静安,镇宁路,1.0,176.14011896893587,,176.14011896893587,176.14011896893587,176.14011896893587,176.14011896893587,176.14011896893587
静安,闸北公园,397.0,117.09708166469395,25.624295892815596,59.52054794520548,113.0952380952381,133.04990820409995,144.18220188495098,264.0
静安,阳城,358.0,94.19781541331233,17.343150613658057,56.232427366447986,94.44444444444444,109.05275800554604,116.35385878489326,165.76576576576576
静安,静安寺,430.0,181.06797626638422,61.35233135420027,76.82851874615858,166.7382030071276,214.28571428571428,250.3333333333334,490.1960784313726
黄浦,世博滨江,409.0,148.72817273756024,44.71021496908252,80.0,139.94649104754063,172.99462818942814,201.9104411436788,365.8536585365854
黄浦,五里桥,518.0,150.16374234665264,37.71636150460278,65.13597134017262,147.01315410887867,172.54519753891336,189.64638776815173,527.2727272727273
黄浦,人民广场,225.0,161.73894424529365,52.216110053315944,71.03744265206453,147.90380932113214,185.3089872525176,223.55212355212356,404.04040404040404
黄浦,南京东路,119.0,172.33077633968716,66.92750801191076,89.20288303717976,160.34206306787814,195.7909979074948,228.24014146797322,744.6808510638298
黄浦,打浦桥,494.0,149.28337441379986,35.465159291492235,82.12632522024788,142.46893992131083,170.89648656341413,195.8572295373573,371.90082644628103
黄浦,新天地,295.0,202.87163231312815,64.72018808468913,84.5303867403315,194.17475728155338,247.33059382805578,282.5858163467571,497.31000497310004
黄浦,淮海中路,274.0,192.84732496483392,57.446542480413584,107.43702996299392,178.53032315183708,235.4138473642801,272.2650231124808,411.7647058823529
黄浦,老西门,232.0,171.03752519452223,59.78855069705586,90.04584151931893,151.56415493814498,224.23419687242458,266.8273500059579,368.9320388349514
黄浦,董家渡,115.0,142.15987786430836,46.55743332873078,88.6,132.93650793650795,153.9670899212884,178.73598196675127,330.8270676691729
黄浦,蓬莱公园,690.0,145.37818687206007,30.162118058250805,84.25531914893618,144.3332374410025,162.69456676210945,175.55842030889755,330.7254623044097
黄浦,豫园,191.0,154.19144557361452,48.48017686983421,81.9384291232588,144.65408805031447,190.5262466329413,217.75666788454512,454.1326067211626
黄浦,黄浦滨江,232.0,171.8942751031908,59.66425798788122,6.5476190476190474,156.2876433471023,206.16986222869562,234.65254580295618,419.84046062496253
